"_key","arcFileName","arcFilePos","detectedMimeType","hostIp","html-mf-geo","html-mf-hcalendar","html-mf-hcard","html-mf-hlisting","html-mf-hrecipe","html-mf-hresume","html-mf-hreview","html-mf-license","html-mf-species","html-mf-xfn","html-microdata","html-rdfa","linkRelData","mimeType","recordLength","scriptData","timestamp","totalTriples","uri"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?114-Discus","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27612988","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","133701","false","1283749321000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?114-Discus"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?130-General-Brackish-Discussion","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27631249","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","99328","false","1283749818000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?130-General-Brackish-Discussion"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?130-General-Brackish-Discussion&s=1ab44aff4a71e916bdaaf5a93cfa606f","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27646196","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","99362","false","1283749865000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?130-General-Brackish-Discussion&s=1ab44aff4a71e916bdaaf5a93cfa606f"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?76-FRESHWATER-AQUARIA","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27661174","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","117957","false","1283749754000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?76-FRESHWATER-AQUARIA"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?77-GENERAL&s=1ab44aff4a71e916bdaaf5a93cfa606f","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27675760","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48014","false","1283749298000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?77-GENERAL&s=1ab44aff4a71e916bdaaf5a93cfa606f"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?82-The-Fish-Basics","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27686079","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","133270","false","1283748277000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?82-The-Fish-Basics"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?83-African-Cichlids","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27704205","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","132890","false","1283749481000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?83-African-Cichlids"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?91-Website-Announcements&s=1ab44aff4a71e916bdaaf5a93cfa606f","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27722281","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","149175","false","1283748404000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?91-Website-Announcements&s=1ab44aff4a71e916bdaaf5a93cfa606f"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?97-Livebearers&s=1ab44aff4a71e916bdaaf5a93cfa606f","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27740890","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","124570","false","1283749800000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?97-Livebearers&s=1ab44aff4a71e916bdaaf5a93cfa606f"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?do=markread","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27758191","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","29681","false","1283749539000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?do=markread"
"http://www.houstonfishbox.com/vforums/forumdisplay.php?s=1ab44aff4a71e916bdaaf5a93cfa606f&do=markread","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27765591","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","29601","false","1283748432000","1","http://www.houstonfishbox.com/vforums/forumdisplay.php?s=1ab44aff4a71e916bdaaf5a93cfa606f&do=markread"
"http://www.houstonfishbox.com/vforums/showthread.php?32736-trimac-and-dovii-video&p=454161","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27772988","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","72621","false","1283748367000","1","http://www.houstonfishbox.com/vforums/showthread.php?32736-trimac-and-dovii-video&p=454161"
"http://www.houstonfishbox.com/vforums/showthread.php?33967-I-have-decided-on-frontosa&p=455737","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27786500","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","122945","false","1283748303000","1","http://www.houstonfishbox.com/vforums/showthread.php?33967-I-have-decided-on-frontosa&p=455737"
"http://www.houstonfishbox.com/vforums/showthread.php?34005-Help-id-this-sucker-please&p=454574","common-crawl/crawl-002/2010/09/24/13/1285394868400_13.arc.gz","27805061","application/xhtml+xml","67.225.242.88","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","60022","false","1283747246000","1","http://www.houstonfishbox.com/vforums/showthread.php?34005-Help-id-this-sucker-please&p=454574"
"http://www.bio-country.cz/Napoje/Mosty/?sort=cena-1","common-crawl/crawl-002/2010/09/24/14/1285396875278_14.arc.gz","2573241","application/xhtml+xml","77.93.208.112","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","23963","false","1283993391000","1","http://www.bio-country.cz/Napoje/Mosty/?sort=cena-1"
"http://www.bio-country.cz/Obilniny/Zrno-jahly-pohanka-ostatni/?sort=cena-1","common-crawl/crawl-002/2010/09/24/14/1285396875278_14.arc.gz","2598197","application/xhtml+xml","77.93.208.112","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","40514","false","1283994074000","1","http://www.bio-country.cz/Obilniny/Zrno-jahly-pohanka-ostatni/?sort=cena-1"
"http://www.bio-country.cz/Ochucovadla/Pasty-horcice-kecupy/?sort=nazev-1","common-crawl/crawl-002/2010/09/24/14/1285396875278_14.arc.gz","2605683","application/xhtml+xml","77.93.208.112","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","31406","false","1283993667000","1","http://www.bio-country.cz/Ochucovadla/Pasty-horcice-kecupy/?sort=nazev-1"
"http://www.bio-country.cz/Produkty-FAIR-TRADE/Na-vareni/Chutney/","common-crawl/crawl-002/2010/09/24/14/1285396875278_14.arc.gz","2643105","application/xhtml+xml","77.93.208.112","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","21123","false","1283993426000","1","http://www.bio-country.cz/Produkty-FAIR-TRADE/Na-vareni/Chutney/"
"http://www.bio-country.cz/Vyrobce/Country-Life/Napoje/?sort=nazev-0","common-crawl/crawl-002/2010/09/24/14/1285396875278_14.arc.gz","2655148","application/xhtml+xml","77.93.208.112","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","22726","false","1283994185000","1","http://www.bio-country.cz/Vyrobce/Country-Life/Napoje/?sort=nazev-0"
"http://www.bio-country.cz/Vyrobce/Country-Life/Slane-pochutiny/?sort=cena-1","common-crawl/crawl-002/2010/09/24/14/1285396875278_14.arc.gz","2661075","application/xhtml+xml","77.93.208.112","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","23029","false","1283994302000","1","http://www.bio-country.cz/Vyrobce/Country-Life/Slane-pochutiny/?sort=cena-1"
"http://www.bio-country.cz/Vyrobce/Ecover/Prirodni-KOSMETIKA/?sort=nazev-0","common-crawl/crawl-002/2010/09/24/14/1285396875278_14.arc.gz","2667033","application/xhtml+xml","77.93.208.112","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","21297","false","1283994271000","1","http://www.bio-country.cz/Vyrobce/Ecover/Prirodni-KOSMETIKA/?sort=nazev-0"
"http://www.bio-country.cz/Vyrobce/Jori","common-crawl/crawl-002/2010/09/24/14/1285396875278_14.arc.gz","2672920","application/xhtml+xml","77.93.208.112","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","20375","false","1283993720000","1","http://www.bio-country.cz/Vyrobce/Jori"
"http://www.resetradio.net/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","39910576","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","53675","false","1283462147000","1","http://www.resetradio.net/"
"http://www.resetradio.net/category/interviste/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","39930171","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","57795","false","1283462339000","1","http://www.resetradio.net/category/interviste/"
"http://www.resetradio.net/category/interviste/ambiente/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","39940046","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","59824","false","1283462291000","1","http://www.resetradio.net/category/interviste/ambiente/"
"http://www.resetradio.net/category/interviste/libri/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","39950001","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","58914","false","1283462240000","1","http://www.resetradio.net/category/interviste/libri/"
"http://www.resetradio.net/category/interviste/societa/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","39959936","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","59790","false","1283462427000","1","http://www.resetradio.net/category/interviste/societa/"
"http://www.resetradio.net/category/interviste/webhi-tech/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","39969994","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","59244","false","1283462459000","1","http://www.resetradio.net/category/interviste/webhi-tech/"
"http://www.resetradio.net/category/musica/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","39979823","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","56902","false","1283462351000","1","http://www.resetradio.net/category/musica/"
"http://www.resetradio.net/category/musica/riflettori-su/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","39989629","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","58347","false","1283462441000","1","http://www.resetradio.net/category/musica/riflettori-su/"
"http://www.resetradio.net/chi-siamo/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","39999480","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","39873","false","1283462362000","1","http://www.resetradio.net/chi-siamo/"
"http://www.resetradio.net/contatti/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40007864","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","38677","false","1283462399000","1","http://www.resetradio.net/contatti/"
"http://www.resetradio.net/gente-attiva/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40015803","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","59331","false","1283461993000","1","http://www.resetradio.net/gente-attiva/"
"http://www.resetradio.net/gente-attiva/acqua-del-sindaco/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40025799","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48318","false","1283461957000","1","http://www.resetradio.net/gente-attiva/acqua-del-sindaco/"
"http://www.resetradio.net/gente-attiva/camigliano/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40036621","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49204","false","1283462009000","1","http://www.resetradio.net/gente-attiva/camigliano/"
"http://www.resetradio.net/gente-attiva/gente-attiva-avigliana/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40047890","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","45271","false","1283462115000","1","http://www.resetradio.net/gente-attiva/gente-attiva-avigliana/"
"http://www.resetradio.net/il-mondo-che-vorrei/il-mondo-che-vorrei/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40057773","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","58482","false","1283462170000","1","http://www.resetradio.net/il-mondo-che-vorrei/il-mondo-che-vorrei/"
"http://www.resetradio.net/interviste/afghanistan-matteo-pagani/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40072883","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49639","false","1283461985000","1","http://www.resetradio.net/interviste/afghanistan-matteo-pagani/"
"http://www.resetradio.net/interviste/ambiente/ecopunto/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40084156","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48898","false","1283462234000","1","http://www.resetradio.net/interviste/ambiente/ecopunto/"
"http://www.resetradio.net/interviste/ambiente/la-transizione-2/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40095168","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49330","false","1283462153000","1","http://www.resetradio.net/interviste/ambiente/la-transizione-2/"
"http://www.resetradio.net/interviste/ambiente/pescomaggiore/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40106210","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49305","false","1283462178000","1","http://www.resetradio.net/interviste/ambiente/pescomaggiore/"
"http://www.resetradio.net/interviste/arabi-che-dovremmo-conoscere/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40117308","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49396","false","1283462202000","1","http://www.resetradio.net/interviste/arabi-che-dovremmo-conoscere/"
"http://www.resetradio.net/interviste/banking-trainer/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40128395","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48670","false","1283462310000","1","http://www.resetradio.net/interviste/banking-trainer/"
"http://www.resetradio.net/interviste/guido-scorza-chi-ha-paura-della-rete/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40139284","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48141","false","1283462433000","1","http://www.resetradio.net/interviste/guido-scorza-chi-ha-paura-della-rete/"
"http://www.resetradio.net/interviste/il-corpo-delle-donne-reset-intervista-lorella-zanardo/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40150017","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48455","false","1283462229000","1","http://www.resetradio.net/interviste/il-corpo-delle-donne-reset-intervista-lorella-zanardo/"
"http://www.resetradio.net/interviste/il-diritto-di-suicidarsi-on-line/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40160690","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48961","false","1283462373000","1","http://www.resetradio.net/interviste/il-diritto-di-suicidarsi-on-line/"
"http://www.resetradio.net/interviste/il-mondo-che-ha-fame/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40171632","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49259","false","1283462345000","1","http://www.resetradio.net/interviste/il-mondo-che-ha-fame/"
"http://www.resetradio.net/interviste/liberta-a-portata-di-clic/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40182792","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48568","false","1283462125000","1","http://www.resetradio.net/interviste/liberta-a-portata-di-clic/"
"http://www.resetradio.net/interviste/libri/capolinea-ventanni-da-archiviare/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40193626","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49295","false","1283462357000","1","http://www.resetradio.net/interviste/libri/capolinea-ventanni-da-archiviare/"
"http://www.resetradio.net/interviste/libri/emanuela-provera-dentro-lopus-dei/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40204602","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48493","false","1283462208000","1","http://www.resetradio.net/interviste/libri/emanuela-provera-dentro-lopus-dei/"
"http://www.resetradio.net/interviste/libri/giorgio-bocca-annus-horribilis/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40215459","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49246","false","1283462248000","1","http://www.resetradio.net/interviste/libri/giorgio-bocca-annus-horribilis/"
"http://www.resetradio.net/interviste/libri/hacker-republic/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40226471","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49411","false","1283462133000","1","http://www.resetradio.net/interviste/libri/hacker-republic/"
"http://www.resetradio.net/interviste/libri/maso-notarianni-guerra-alla-terra-peacereporter-4-emergency/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40237662","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49168","false","1283462000000","1","http://www.resetradio.net/interviste/libri/maso-notarianni-guerra-alla-terra-peacereporter-4-emergency/"
"http://www.resetradio.net/interviste/libri/montanari/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40248594","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49423","false","1283461934000","1","http://www.resetradio.net/interviste/libri/montanari/"
"http://www.resetradio.net/interviste/libri/reset-radio-adesso-basta/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40259700","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48093","false","1283462215000","1","http://www.resetradio.net/interviste/libri/reset-radio-adesso-basta/"
"http://www.resetradio.net/interviste/libri/saverio-pipitone-shockshopping/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40270535","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49124","false","1283462386000","1","http://www.resetradio.net/interviste/libri/saverio-pipitone-shockshopping/"
"http://www.resetradio.net/interviste/mafia-al-nord-questa-sconosciuta/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40281517","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49468","false","1283462393000","1","http://www.resetradio.net/interviste/mafia-al-nord-questa-sconosciuta/"
"http://www.resetradio.net/interviste/maurizio-fiorentini-la-cosa-pubblica-efficiente/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40292578","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48425","false","1283461976000","1","http://www.resetradio.net/interviste/maurizio-fiorentini-la-cosa-pubblica-efficiente/"
"http://www.resetradio.net/interviste/sicurezza-stradale-il-costo-della-vita/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40303329","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48713","false","1283462186000","1","http://www.resetradio.net/interviste/sicurezza-stradale-il-costo-della-vita/"
"http://www.resetradio.net/musica/decanters/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40314240","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","51387","false","1283462333000","1","http://www.resetradio.net/musica/decanters/"
"http://www.resetradio.net/musica/la-tua-musica-su-reset-radio/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40326290","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","46559","false","1283462367000","1","http://www.resetradio.net/musica/la-tua-musica-su-reset-radio/"
"http://www.resetradio.net/musica/musica-cc/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40336477","text/html","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48101","false","1283462274000","1","http://www.resetradio.net/musica/musica-cc/"
"http://www.resetradio.net/musica/rein/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40347430","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","51280","false","1283462197000","1","http://www.resetradio.net/musica/rein/"
"http://www.resetradio.net/programmi/gente-attiva-le-persone-che-cambiano-il-mondo/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40359543","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","47542","false","1283462298000","1","http://www.resetradio.net/programmi/gente-attiva-le-persone-che-cambiano-il-mondo/"
"http://www.resetradio.net/programmi/il-mondo-che-vorrei/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40369794","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","58442","false","1283462418000","1","http://www.resetradio.net/programmi/il-mondo-che-vorrei/"
"http://www.resetradio.net/programmi/libera-rete/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40384905","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48612","false","1283462192000","1","http://www.resetradio.net/programmi/libera-rete/"
"http://www.resetradio.net/programmi/radiofura/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40395582","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48807","false","1283462161000","1","http://www.resetradio.net/programmi/radiofura/"
"http://www.resetradio.net/programmi/vita-immaginata-di-walter-tandaradei/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40406303","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","48705","false","1283462315000","1","http://www.resetradio.net/programmi/vita-immaginata-di-walter-tandaradei/"
"http://www.resetradio.net/programmi/week-end/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40416973","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","47811","false","1283462328000","1","http://www.resetradio.net/programmi/week-end/"
"http://www.resetradio.net/programmi/yo/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40427518","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","49049","false","1283461968000","1","http://www.resetradio.net/programmi/yo/"
"http://www.resetradio.net/resets-partners/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40439436","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","41950","false","1283462451000","1","http://www.resetradio.net/resets-partners/"
"http://www.resetradio.net/tag/chiarelettere/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40448878","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","50888","false","1283462257000","1","http://www.resetradio.net/tag/chiarelettere/"
"http://www.resetradio.net/tag/dentro-lopus-dei/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40458381","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","39528","false","1283462281000","1","http://www.resetradio.net/tag/dentro-lopus-dei/"
"http://www.resetradio.net/tag/emanuela-provera/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40466450","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","39419","false","1283462286000","1","http://www.resetradio.net/tag/emanuela-provera/"
"http://www.resetradio.net/tag/josemaria-escriva-de-balaguer/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40474508","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","39487","false","1283462412000","1","http://www.resetradio.net/tag/josemaria-escriva-de-balaguer/"
"http://www.resetradio.net/tag/libri/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40482568","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","57400","false","1283462405000","1","http://www.resetradio.net/tag/libri/"
"http://www.resetradio.net/tag/milizia-di-dio/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40492788","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","39408","false","1283462262000","1","http://www.resetradio.net/tag/milizia-di-dio/"
"http://www.resetradio.net/tag/opus-dei/","common-crawl/crawl-002/2010/09/24/15/1285383505590_15.arc.gz","40500843","application/xhtml+xml","95.110.132.19","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","39379","false","1283462378000","1","http://www.resetradio.net/tag/opus-dei/"
"http://www.autopareri.com/forum/off-topics/22494-stop-motion-battle.html","common-crawl/crawl-002/2010/09/24/18/1285380807146_18.arc.gz","168","application/xhtml+xml","94.23.236.207","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","54922","false","1283936354000","1","http://www.autopareri.com/forum/off-topics/22494-stop-motion-battle.html"
"http://www.autopareri.com/forum/off-topics/38728-guerra-dichiarata-agli-idioti-autostrada-utilizzare-la-corsia-di-destra-12.html","common-crawl/crawl-002/2010/09/24/18/1285380807146_18.arc.gz","12843","application/xhtml+xml","94.23.236.207","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","101414","false","1283936637000","1","http://www.autopareri.com/forum/off-topics/38728-guerra-dichiarata-agli-idioti-autostrada-utilizzare-la-corsia-di-destra-12.html"
"http://www.autopareri.com/forum/scienze-tecnologie/40937-apple-ipad-12.html","common-crawl/crawl-002/2010/09/24/18/1285380807146_18.arc.gz","32431","application/xhtml+xml","94.23.236.207","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","89170","false","1283934059000","1","http://www.autopareri.com/forum/scienze-tecnologie/40937-apple-ipad-12.html"
"http://www.autopareri.com/forum/scienze-tecnologie/40950-file-pdf-e-doc.html","common-crawl/crawl-002/2010/09/24/18/1285380807146_18.arc.gz","50679","application/xhtml+xml","94.23.236.207","0","0","0","0","0","0","0","0","0","0","0","1","false","text/html","70399","false","1283936279000","1","http://www.autopareri.com/forum/scienze-tecnologie/40950-file-pdf-e-doc.html"
